iteration, optimization, area, delay, best_area_meets_constraint, best_area, best_delay
1, strash, 232.0, 854.6
2, rewrite, 232.0, 932.54, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
3, rewrite, 232.0, 932.54, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
4, refactor, 233.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
5, refactor, 233.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
6, resub, 233.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
7, resub, 233.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
8, resub -z, 233.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
9, rewrite -z, 216.0, 843.25, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
10, refactor, 216.0, 843.25, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
11, refactor, 216.0, 843.25, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
12, resub, 216.0, 843.97, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
13, resub -z, 216.0, 843.97, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
14, refactor, 216.0, 843.97, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
15, resub -z, 216.0, 843.97, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
16, resub -z, 216.0, 843.97, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
17, balance, 258.0, 913.18, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
18, refactor -z, 265.0, 930.26, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
19, refactor, 265.0, 930.26, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
20, refactor, 265.0, 930.26, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
21, resub -z, 258.0, 910.93, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
22, resub, 258.0, 910.93, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
23, refactor, 258.0, 910.93, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
24, rewrite -z, 241.0, 924.07, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
25, rewrite, 241.0, 924.07, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
26, resub, 241.0, 924.07, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
27, balance, 262.0, 904.51, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
28, balance, 262.0, 904.51, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
29, rewrite -z, 241.0, 924.07, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
30, balance, 262.0, 904.51, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
