iteration, optimization, area, delay, best_area_meets_constraint, best_area, best_delay
1, strash, 232.0, 854.6
2, refactor -z, 225.0, 807.43, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
3, refactor -z, 224.0, 827.61, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
4, rewrite, 225.0, 825.13, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
5, refactor, 222.0, 863.54, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
6, refactor -z, 223.0, 807.6, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
7, balance, 223.0, 810.16, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
8, balance, 223.0, 810.16, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
9, refactor -z, 219.0, 865.13, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
10, rewrite, 219.0, 865.13, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
11, rewrite -z, 225.0, 977.11, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
12, refactor -z, 231.0, 872.22, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
13, balance, 224.0, 821.6, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
14, resub, 220.0, 813.63, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
15, rewrite, 220.0, 813.63, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
16, resub, 220.0, 813.63, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
17, rewrite -z, 222.0, 951.55, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
18, refactor, 222.0, 951.55, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
19, resub, 222.0, 951.55, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
20, rewrite -z, 222.0, 929.41, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
21, refactor -z, 222.0, 877.69, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
22, balance, 223.0, 852.13, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
23, balance, 223.0, 852.13, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
24, rewrite -z, 217.0, 851.25, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
25, rewrite, 217.0, 851.25, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
26, refactor -z, 218.0, 956.86, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
27, resub, 218.0, 956.86, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
28, balance, 225.0, 850.65, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
29, resub -z, 225.0, 850.65, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
30, resub -z, 225.0, 850.65, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 224.0; 806.09; 1; 4
