iteration, optimization, area, delay, power, best_area, best_delay, best_power
1, strash, 232.0, 670.45, 3.31e-06
2, refactor -z, 225.0, 693.89, 2.6e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
3, resub -z, 227.0, 631.0, 3.28e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
4, refactor -N 4, 227.0, 631.0, 3.28e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
5, refactor -z, 227.0, 712.97, 3.16e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
6, rewrite, 227.0, 712.97, 3.16e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
7, rewrite, 227.0, 712.97, 3.16e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
8, refactor -N 4, 227.0, 712.97, 3.16e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
9, refactor -N 4, 227.0, 712.97, 3.16e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
10, rewrite -z, 221.0, 684.52, 3.15e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
11, resub -M 0, 223.0, 690.22, 3.31e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
12, refactor -z, 230.0, 686.0, 2.99e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
13, resub -z, 229.0, 691.72, 2.73e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
14, rewrite -z, 225.0, 714.36, 2.85e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
15, refactor -N 15, 225.0, 714.36, 2.85e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
16, refactor -M 0, 227.0, 684.61, 3.05e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
17, balance -s -d, 257.0, 748.2, 3.21e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
