iteration, optimization, area, delay, power, best_area, best_delay, best_power
1, strash, 232.0, 671.45, 3.31e-06
2, rewrite, 232.0, 678.41, 3.55e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
3, refactor -N 4, 233.0, 675.28, 3.5e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
4, resub -z, 233.0, 675.28, 3.5e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
5, balance -s -d, 298.0, 698.43, 3.91e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
6, rewrite, 235.0, 670.71, 3.53e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
7, balance -s -d, 301.0, 704.93, 3.71e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
8, resub -M 0, 270.0, 746.74, 3.4e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
9, refactor -N 15, 270.0, 746.74, 3.4e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
10, resub -M 0, 258.0, 700.26, 3.07e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
11, refactor -N 4, 258.0, 700.26, 3.07e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
12, rewrite -z, 245.0, 704.65, 3.18e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
13, refactor -N 4, 245.0, 704.65, 3.18e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
14, refactor -N 12 M 0, 245.0, 704.65, 3.18e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
15, refactor -N 12 M 0, 245.0, 704.65, 3.18e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
16, refactor -N 12 M 0, 245.0, 704.65, 3.18e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
17, refactor -z, 249.0, 712.98, 3.24e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
18, resub -N 3, 245.0, 707.8, 3.04e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
19, refactor -N 15, 245.0, 707.8, 3.04e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
20, refactor, 245.0, 707.8, 3.04e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
21, resub -N 3, 245.0, 707.8, 3.04e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
22, resub, 245.0, 707.8, 3.04e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
23, refactor, 245.0, 707.8, 3.04e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
24, rewrite -z, 256.0, 636.68, 3.8e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
25, resub -M 0, 256.0, 636.68, 3.8e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
26, rewrite -z, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
27, refactor -N 15, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
28, refactor -M 0, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
29, resub, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
30, refactor -N 12 M 0, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
31, refactor, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
32, resub -K 12, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
33, resub -N 3, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
34, resub -K 12, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
35, resub -M 0, 235.0, 770.33, 3.26e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
36, refactor -z, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
37, refactor -N 4, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
38, refactor -N 15, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
39, refactor -N 12 M 0, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
40, refactor -N 4, 243.0, 684.12, 3.62e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
41, balance, 234.0, 703.04, 3.55e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
42, refactor -N 15, 234.0, 703.04, 3.55e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
43, balance -s -d, 282.0, 673.97, 3.76e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
44, refactor -M 0, 274.0, 710.62, 3.4e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
45, refactor -N 15, 274.0, 696.29, 3.64e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
46, refactor -M 0, 272.0, 698.08, 3.66e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
47, balance, 270.0, 683.11, 3.59e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
48, refactor -N 15, 270.0, 666.26, 3.24e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
49, resub -M 0, 251.0, 650.7, 3.45e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
50, refactor -N 4, 251.0, 650.7, 3.45e-06, 214.0; 717.99; 3.02e-06; 3; 12, 227.0; 632.0; 3.28e-06; 2; 3, 225.0; 694.89; 2.6e-06; 2; 2
