iteration, optimization, area, delay, power, best_area, best_delay, best_power
1, strash, 232.0, 671.45, 3.31e-06
2, resub -M 0, 225.0, 680.03, 3.15e-06, 225.0; 680.03; 3.15e-06; 1; 2, 225.0; 680.03; 3.15e-06; 1; 2, 225.0; 680.03; 3.15e-06; 1; 2
3, resub -M 0, 225.0, 680.03, 3.15e-06, 225.0; 680.03; 3.15e-06; 1; 2, 225.0; 680.03; 3.15e-06; 1; 2, 225.0; 680.03; 3.15e-06; 1; 2
4, refactor -M 0, 226.0, 657.93, 3.5e-06, 225.0; 680.03; 3.15e-06; 1; 2, 226.0; 657.93; 3.5e-06; 1; 4, 225.0; 680.03; 3.15e-06; 1; 2
5, balance, 229.0, 654.21, 3.54e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
6, refactor, 229.0, 654.21, 3.54e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
7, resub -z, 227.0, 668.38, 3.49e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
8, resub -K 12, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
9, resub -z, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
10, resub -K 12, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
11, resub, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
12, resub -M 0, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 680.03; 3.15e-06; 1; 2
13, refactor -M 0, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
14, refactor -N 4, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
15, refactor -N 15, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
16, refactor -z, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
17, resub -M 0, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
18, rewrite, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
19, refactor -z, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
20, resub -M 0, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
21, resub -M 0, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
22, balance, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
23, resub, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
24, resub, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
25, resub -z, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
26, resub -z, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
27, resub -K 12, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
28, refactor, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
29, resub, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
30, resub -M 0, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
31, resub -M 0, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
32, resub, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
33, refactor -z, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
34, refactor -N 15, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
35, resub, 234.0, 686.0, 3.62e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
36, refactor -z, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
37, rewrite, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
38, rewrite, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
39, refactor -N 15, 225.0, 690.09, 3.13e-06, 225.0; 680.03; 3.15e-06; 1; 2, 229.0; 654.21; 3.54e-06; 1; 5, 225.0; 690.09; 3.13e-06; 1; 13
