iteration, optimization, area, delay, best_area_meets_constraint, best_area, best_delay
1, strash, 232.0, 854.6
2, resub, 225.0, 892.99, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
3, resub, 225.0, 892.99, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
4, rewrite, 232.0, 932.22, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
5, balance, 231.0, 969.47, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
6, rewrite, 231.0, 969.47, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
7, resub -z, 231.0, 969.47, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
8, rewrite, 231.0, 969.47, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
9, refactor, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
10, rewrite, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
11, balance, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
12, refactor, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
13, resub -z, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
14, balance, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
15, balance, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
16, rewrite, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
17, refactor, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
18, resub -z, 232.0, 898.34, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
19, refactor -z, 228.0, 841.35, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
20, refactor, 228.0, 841.35, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
21, resub -z, 228.0, 841.35, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
22, resub -z, 228.0, 841.35, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
23, rewrite -z, 219.0, 963.86, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
24, refactor, 219.0, 963.86, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
25, refactor -z, 219.0, 876.58, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
26, rewrite, 219.0, 876.58, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
27, resub, 219.0, 876.58, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
28, refactor -z, 216.0, 934.57, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
29, resub -z, 216.0, 934.57, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
30, refactor, 216.0, 934.57, inf; inf; -1; -1, 203.0; 819.08; 1; 14, 213.0; 781.25; 14; 23
