iteration, optimization, area, delay, power, best_area, best_delay, best_power
1, strash, 232.0, 670.45, 3.31e-06
2, resub -M 0, 225.0, 679.03, 3.15e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
3, rewrite -z, 228.0, 714.71, 2.95e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
4, refactor -N 12 M 0, 228.0, 714.71, 2.95e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
5, refactor, 228.0, 714.71, 2.95e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
6, rewrite, 227.0, 700.08, 2.88e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
7, refactor -N 15, 227.0, 700.08, 2.88e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
8, resub -z, 226.0, 706.68, 3.11e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
9, resub, 226.0, 706.68, 3.11e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
10, refactor, 226.0, 706.68, 3.11e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
11, rewrite, 226.0, 706.68, 3.11e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
12, refactor -z, 246.0, 741.38, 3.28e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
13, resub -z, 246.0, 741.38, 3.28e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
14, refactor -N 15, 246.0, 741.38, 3.28e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
15, refactor -M 0, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
16, resub -N 3, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
17, refactor, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
18, resub -M 0, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
19, resub -M 0, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
20, resub -N 3, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
21, resub, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
22, resub -N 3, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
23, refactor -N 4, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
24, refactor -z, 246.0, 741.38, 3.28e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
25, refactor -M 0, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
26, refactor, 240.0, 730.2, 3.27e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
27, rewrite -z, 240.0, 677.63, 3.65e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
28, refactor -N 15, 240.0, 677.63, 3.65e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
29, rewrite, 240.0, 677.63, 3.65e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
30, refactor -N 4, 240.0, 677.63, 3.65e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
31, resub -z, 240.0, 677.63, 3.65e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
32, refactor -M 0, 257.0, 734.61, 3.83e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
33, refactor -M 0, 237.0, 738.31, 3.41e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
34, refactor -N 15, 237.0, 738.31, 3.41e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
35, resub -N 3, 242.0, 694.79, 3.58e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
36, refactor -N 4, 242.0, 694.79, 3.58e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
37, resub -z, 242.0, 694.79, 3.58e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
38, balance -s -d, 277.0, 709.09, 3.48e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
39, refactor, 277.0, 718.29, 3.39e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
40, refactor -N 12 M 0, 277.0, 718.29, 3.39e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
41, refactor -N 15, 277.0, 718.29, 3.39e-06, 212.0; 755.21; 2.61e-06; 10; 22, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
