iteration, optimization, area, delay, power, best_area, best_delay, best_power
1, strash, 232.0, 670.45, 3.31e-06
2, refactor -M 0, 225.0, 693.89, 2.6e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
3, balance, 229.0, 674.65, 2.85e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
4, resub -K 12, 230.0, 638.99, 3.29e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
5, refactor -M 0, 228.0, 712.9, 3.23e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
6, refactor -z, 230.0, 638.99, 3.29e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
7, refactor -z, 228.0, 712.9, 3.23e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
8, refactor, 228.0, 712.9, 3.23e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
9, rewrite -z, 234.0, 720.92, 2.82e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
10, balance, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
11, refactor -N 15, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
12, refactor -N 4, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
13, rewrite, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
14, refactor, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
15, refactor -N 12 M 0, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
16, balance, 219.0, 666.59, 3.27e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
17, resub, 211.0, 666.43, 2.94e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
18, refactor -N 12 M 0, 211.0, 666.43, 2.94e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
19, balance, 211.0, 666.43, 2.94e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
20, refactor -N 4, 211.0, 666.43, 2.94e-06, 211.0; 691.48; 2.7e-06; 20; 50, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
21, resub -K 12, 210.0, 669.49, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
22, rewrite, 210.0, 669.49, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
23, resub -N 3, 210.0, 669.49, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
24, resub -M 0, 210.0, 669.49, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
25, refactor -M 0, 231.0, 672.68, 3.39e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
26, refactor -z, 210.0, 669.49, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
27, rewrite -z, 237.0, 717.25, 3.06e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
28, refactor -N 12 M 0, 237.0, 717.25, 3.06e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
29, resub -N 3, 237.0, 717.25, 3.06e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
30, refactor -z, 230.0, 681.88, 3.1e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
31, balance -s -d, 258.0, 753.92, 3.28e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
32, resub -N 3, 226.0, 717.94, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
33, resub, 226.0, 717.94, 2.92e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
34, rewrite -z, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
35, refactor, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
36, resub -K 12, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
37, refactor -N 15, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
38, refactor -N 12 M 0, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
39, resub -M 0, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
40, resub, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
41, refactor, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
42, rewrite, 231.0, 800.71, 3e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
43, balance, 229.0, 704.37, 3.2e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
44, resub -z, 229.0, 704.37, 3.2e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
45, rewrite -z, 238.0, 806.36, 3.02e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
46, resub -z, 239.0, 812.81, 3.17e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
47, resub -M 0, 239.0, 812.81, 3.17e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
48, resub -M 0, 239.0, 812.81, 3.17e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
49, resub, 239.0, 812.81, 3.17e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
50, resub -N 3, 239.0, 812.81, 3.17e-06, 210.0; 669.49; 2.92e-06; 23; 21, 284.0; 587.71; 4.22e-06; 14; 33, 243.0; 727.91; 2.49e-06; 13; 44
